18.47076	46.22468	135	2425	5	0	0	0	180	2634	0	0	0	1	2	0	2	166	2314	2	0	2	285	2306	1	0	28	249	2272	0	1	2	145	2442	0	1	0	54
18.85962	46.62648	76	1350	0	1	0	0	118	1548	1	0	0	0	0	0	0	89	1685	0	2	1	118	1881	0	0	0	68	1998	0	0	0	148	2076	1	1	0	1
18.33611	45.90944	45	1007	5	0	0	0	42	1251	0	0	0	0	0	0	2	88	1284	1	0	12	143	1539	2	1	0	167	1515	3	0	0	151	1550	3	0	0	3
18.45617	46.41029	47	2296	1	1	0	0	46	2411	0	0	0	1	0	0	0	97	2241	0	0	3	114	2244	0	0	0	99	2207	0	0	4	154	2269	0	0	0	0
18.04377	46.13312	35	378	0	0	0	0	65	500	0	0	0	0	0	0	0	104	422	0	0	10	85	499	2	0	12	212	491	1	0	0	156	468	0	0	0	1
17.9324	46.18991	30	235	0	0	0	0	34	273	0	0	0	1	0	0	16	51	276	0	0	0	34	342	0	0	0	30	342	1	0	11	159	230	0	0	0	9
18.45171	46.05959	22	292	326	0	3	0	36	300	0	0	0	368	0	0	0	53	307	352	0	0	54	347	407	0	0	31	368	0	0	355	163	341	0	0	287	0
18.07333	45.99028	182	1	0	0	0	0	172	3	0	0	0	1	0	0	0	167	0	0	0	0	169	0	0	0	3	175	0	0	0	0	163	0	0	0	0	2
18.65887	46.08048	59	1311	603	0	0	0	129	1561	1	0	0	0	547	0	2	243	1372	516	0	0	108	1465	500	0	29	109	1396	380	0	7	164	1613	79	0	5	3
18.0745	46.21386	165	2	0	0	0	0	190	27	0	0	0	1	0	0	0	195	5	0	0	0	203	1	0	0	0	156	15	0	0	14	171	0	0	0	0	0
18.38299	45.82163	150	4	0	0	0	0	166	5	0	0	0	0	1	0	0	176	11	6	0	0	199	0	1	0	0	170	2	1	0	0	181	16	0	0	1	0
18.42179	46.6119	44	747	0	0	0	0	66	758	0	0	0	0	0	0	0	159	740	4	0	0	158	681	0	0	11	131	647	1	0	0	189	599	0	0	0	0
18.08806	45.92611	234	6	0	0	0	0	232	0	0	0	0	0	0	0	0	220	0	0	0	12	290	2	0	0	26	190	0	1	0	0	190	0	0	0	0	6
18.2505555555556	46.0433333333333	76	360	5	0	0	0	153	429	0	0	0	0	3	0	2	151	463	13	0	0	147	547	6	0	7	140	539	4	1	10	194	599	3	0	0	0
18.44343	46.53314	161	818	1	0	0	0	197	912	0	0	0	0	0	0	0	152	953	0	0	1	169	975	0	0	8	152	964	1	0	0	199	1048	0	0	0	1
18.51334	46.07526	133	272	118	0	4	0	228	344	0	0	0	105	2	0	0	284	342	112	0	0	245	398	88	0	0	224	384	103	0	0	203	386	0	0	78	0
18.3	46.36667	80	808	160	0	0	0	274	854	1	0	0	32	0	0	0	368	792	0	0	0	264	860	10	0	2	284	878	0	0	0	204	892	19	0	0	0
18.04486	46.27275	337	504	0	1	0	0	234	587	4	0	0	0	0	0	1	244	537	0	4	0	202	634	0	2	6	183	604	0	2	0	204	600	0	0	0	0
18.2375	45.94861	191	10	392	0	1	0	154	25	0	0	0	568	0	0	0	16	15	557	2	9	218	7	561	0	1	135	15	518	0	1	205	6	0	0	521	0
18.28818	45.9661	100	71	8	0	177	0	68	204	0	0	0	272	0	0	0	62	356	177	1	0	90	251	285	1	0	203	211	251	0	0	206	207	64	0	151	0
18.39889	45.77833	16	27	603	0	0	0	60	34	0	0	0	0	623	0	0	65	69	618	0	0	110	70	577	0	0	91	93	2	0	461	209	57	1	0	418	1
18.11683	46.14258	173	485	1	0	0	0	236	537	0	0	0	1	0	3	0	254	486	3	0	1	176	551	0	0	0	207	523	0	1	36	213	523	0	0	0	31
18.17831	46.28741	233	318	0	0	0	0	628	0	0	0	0	2	0	0	62	270	382	0	0	0	248	394	0	0	0	210	389	0	0	1	214	405	0	0	0	0
18.10974	46.17096	240	37	0	0	0	0	246	44	0	0	0	0	0	0	0	248	29	0	0	0	239	32	0	0	0	189	34	0	1	0	214	10	0	0	0	0
18.10111	45.84	266	4	0	0	0	0	264	0	0	0	0	0	0	0	0	258	1	1	0	0	244	2	0	0	0	209	0	0	0	0	215	0	0	0	0	0
17.96576	46.05305	318	4	0	0	0	0	335	2	0	0	0	0	0	0	8	315	0	0	0	0	267	0	0	0	0	238	2	0	0	0	223	9	0	1	0	0
18.04056	45.90694	231	8	0	0	0	0	265	2	0	0	0	0	0	0	2	243	6	0	0	25	221	5	1	0	0	227	2	0	0	1	227	0	0	0	0	0
18.21111	46.22194	182	140	6	0	0	0	314	76	0	0	0	0	0	0	0	336	78	0	0	1	277	170	0	0	0	220	170	0	0	0	229	177	0	0	0	17
18.13639	45.9	265	1	0	1	0	0	260	4	0	0	0	0	0	0	2	263	6	1	0	0	235	1	1	0	1	206	0	1	0	0	229	0	0	0	0	0
18.36829	46.37228	106	625	0	0	0	0	134	710	1	0	0	0	0	0	13	166	703	2	1	20	156	726	2	0	1	207	749	0	6	6	230	632	0	0	0	1
18.54222	45.91556	37	687	418	1	0	0	49	826	0	0	0	84	321	0	6	41	888	282	4	44	71	848	275	4	29	54	868	218	0	56	232	866	21	0	0	0
18.12806	45.94056	307	0	0	0	0	0	325	1	0	0	0	0	0	0	0	311	0	1	0	0	280	0	0	0	0	221	1	0	0	1	234	0	0	0	0	1
18.15	46.13333	243	13	2	0	0	0	245	5	0	0	0	0	0	0	0	244	0	0	0	0	218	6	0	0	0	187	10	0	0	28	235	17	0	0	0	0
18.12327	46.2184	123	267	0	0	0	0	222	240	1	0	0	0	0	0	0	130	311	0	0	0	246	218	0	0	0	174	262	0	1	0	236	202	0	0	0	4
